PickID,PickDate,Remark,VANCode,TotalWeight,Status,BranchCode,DocEntry,DocNum,CardCode,CardName,ItemCode,Description,Quantity,UoM,ItemWeight,WhsCode,U_DocNum
00120251204055333027,12/5/2025,MYG                Inv;23,VO99035,88.27,C,001,5379258,8379257,C00134320,?????,5001121002,May Kha Lar Lemon Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204113219300
00120251204055234630,12/5/2025,TLN/KT SHOP-11,VO99113,43.87,C,001,5379259,8379258,C00800031,???????,5001121002,May Kha Lar Lemon Toffee 125g (1x6pcsx32packs),12,pcs,1.5625,DC-YGN01,00120251204113220580
00120251204055331843,12/5/2025,HTY SHOP-40,VO99063,172.61,C,001,5379239,8379238,C00104682,??????????,5001121002,May Kha Lar Lemon Toffee 125g (1x6pcsx32packs),12,pcs,1.5625,DC-YGN01,00120251204112908207
00120251204055455197,12/5/2025,"SOKL,YK SHOP-20",VO99046,139.57,C,001,5379226,8379225,C00132072,Central Mart,5001121002,May Kha Lar Lemon Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204112601820
00120251204055453930,12/5/2025,NDG/EDG                 Inv;19,VO99043,65.06,C,001,5379190,8379189,C00126810,?????????,5001121002,May Kha Lar Lemon Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204111637920
00120251204055333027,12/5/2025,MYG                Inv;23,VO99035,88.27,C,001,5379204,8379203,C00101132,?????,5001121002,May Kha Lar Lemon Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204112243750
00120251204055453930,12/5/2025,NDG/EDG                 Inv;19,VO99043,65.06,C,001,5379392,8379391,C00106996,??????????,5001121002,May Kha Lar Lemon Toffee 125g (1x6pcsx32packs),12,pcs,1.5625,DC-YGN01,00120251204122453067
00120251204055331843,12/5/2025,HTY SHOP-40,VO99063,172.61,C,001,5379384,8379383,C00120998,???????????????????,5001121002,May Kha Lar Lemon Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204122151693
00120251204055331843,12/5/2025,HTY SHOP-40,VO99063,172.61,C,001,5379423,8379422,C00114656,?????????????? (?),5001121002,May Kha Lar Lemon Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204124309627
00120251204055455197,12/5/2025,"SOKL,YK SHOP-20",VO99046,139.57,C,001,5379344,8379343,C00126317,??????,5001121002,May Kha Lar Lemon Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204120313780
00120251204055433497,12/5/2025,TKT-PZD                  Inv;35,VO99042,125.77,C,001,5379319,8379318,C00102215,??????????????,5001121002,May Kha Lar Lemon Toffee 125g (1x6pcsx32packs),36,pcs,4.6875,DC-YGN01,00120251204114751780
00120251204055433497,12/5/2025,TKT-PZD                  Inv;35,VO99042,125.77,C,001,5379319,8379318,C00102215,??????????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),36,pcs,4.6875,DC-YGN01,00120251204114751780
00120251204055433497,12/5/2025,TKT-PZD                  Inv;35,VO99042,125.77,C,001,5379319,8379318,C00102215,??????????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),12,pcs,1.5625,DC-YGN01,00120251204114751780
00120251204055455197,12/5/2025,"SOKL,YK SHOP-20",VO99046,139.57,C,001,5379344,8379343,C00126317,??????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204120313780
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5379349,8379348,C00107894,???????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204120616297
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5379349,8379348,C00107894,???????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),1,pcs,0.130208,DC-YGN01,00120251204120616297
00120251204055455197,12/5/2025,"SOKL,YK SHOP-20",VO99046,139.57,C,001,5379344,8379343,C00126317,??????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),1,pcs,0.130208,DC-YGN01,00120251204120313780
00120251204055331843,12/5/2025,HTY SHOP-40,VO99063,172.61,C,001,5379423,8379422,C00114656,?????????????? (?),5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204124309627
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5379420,8379419,C00150248,???????? (?),5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),3,pcs,0.390625,DC-YGN01,00120251204124006883
00120251204055331843,12/5/2025,HTY SHOP-40,VO99063,172.61,C,001,5379384,8379383,C00120998,???????????????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204122151693
00120251204055453930,12/5/2025,NDG/EDG                 Inv;19,VO99043,65.06,C,001,5379392,8379391,C00106996,??????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),12,pcs,1.5625,DC-YGN01,00120251204122453067
00120251204055331843,12/5/2025,HTY SHOP-40,VO99063,172.61,C,001,5379384,8379383,C00120998,???????????????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),1,pcs,0.130208,DC-YGN01,00120251204122151693
00120251204055453930,12/5/2025,NDG/EDG                 Inv;19,VO99043,65.06,C,001,5379392,8379391,C00106996,??????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),2,pcs,0.260417,DC-YGN01,00120251204122453067
00120251204055453930,12/5/2025,NDG/EDG                 Inv;19,VO99043,65.06,C,001,5379190,8379189,C00126810,?????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),1,pcs,0.130208,DC-YGN01,00120251204111637920
00120251204055453930,12/5/2025,NDG/EDG                 Inv;19,VO99043,65.06,C,001,5379190,8379189,C00126810,?????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204111637920
00120251204055455197,12/5/2025,"SOKL,YK SHOP-20",VO99046,139.57,C,001,5379226,8379225,C00132072,Central Mart,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204112601820
00120251204055455197,12/5/2025,"SOKL,YK SHOP-20",VO99046,139.57,C,001,5379226,8379225,C00132072,Central Mart,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),1,pcs,0.130208,DC-YGN01,00120251204112601820
00120251204055331843,12/5/2025,HTY SHOP-40,VO99063,172.61,C,001,5379239,8379238,C00104682,??????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),12,pcs,1.5625,DC-YGN01,00120251204112908207
00120251204055331843,12/5/2025,HTY SHOP-40,VO99063,172.61,C,001,5379239,8379238,C00104682,??????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),2,pcs,0.260417,DC-YGN01,00120251204112908207
00120251204055333027,12/5/2025,MYG                Inv;23,VO99035,88.27,C,001,5379258,8379257,C00134320,?????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),1,pcs,0.130208,DC-YGN01,00120251204113219300
00120251204055234630,12/5/2025,TLN/KT SHOP-11,VO99113,43.87,C,001,5379259,8379258,C00800031,???????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),1,pcs,0.130208,DC-YGN01,00120251204113220580
00120251204055333027,12/5/2025,MYG                Inv;23,VO99035,88.27,C,001,5379258,8379257,C00134320,?????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204113219300
00120251204055350787,12/5/2025,SPT                 Inv;24,VO99037,152.53,C,001,5379636,8379635,C00140843,??????? ????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204024826660
00120251204055333027,12/5/2025,MYG                Inv;23,VO99035,88.27,C,001,5379560,8379559,C00152700,??????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204022349223
01620251204035823093,12/5/2025,"Inv-18, Bago, Thatnatpin, Minywar",VO99082,101.93,C,016,5379548,8379547,C01602617,??????? ?????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),1,pcs,0.130208,WH-BGO99,01620251204021746603
00120251204055333027,12/5/2025,MYG                Inv;23,VO99035,88.27,C,001,5379560,8379559,C00152700,??????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),1,pcs,0.130208,DC-YGN01,00120251204022349223
00120251204055312437,12/5/2025,HL/KMY                  Inv;21,VO99032,71.52,C,001,5379715,8379714,C00144448,?????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),12,pcs,1.5625,DC-YGN01,00120251204033506277
00120251204055312437,12/5/2025,HL/KMY                  Inv;21,VO99032,71.52,C,001,5379716,8379715,C00106715,?????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),12,pcs,1.5625,DC-YGN01,00120251204033507400
00120251204055312437,12/5/2025,HL/KMY                  Inv;21,VO99032,71.52,C,001,5379716,8379715,C00106715,?????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),2,pcs,0.260417,DC-YGN01,00120251204033507400
00120251204055520713,12/5/2025,NOKL SHOP-44,VO99045,173.34,C,001,5379687,8379686,C00128148,????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),2,pcs,0.260417,DC-YGN01,00120251204031637927
00120251204055312437,12/5/2025,HL/KMY                  Inv;21,VO99032,71.52,C,001,5379715,8379714,C00144448,?????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),2,pcs,0.260417,DC-YGN01,00120251204033506277
00120251204055520713,12/5/2025,NOKL SHOP-44,VO99045,173.34,C,001,5379665,8379664,C00124653,??????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204030410833
00120251204055520713,12/5/2025,NOKL SHOP-44,VO99045,173.34,C,001,5379665,8379664,C00124653,??????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),1,pcs,0.130208,DC-YGN01,00120251204030410833
00120251204055520713,12/5/2025,NOKL SHOP-44,VO99045,173.34,C,001,5379687,8379686,C00128148,????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),12,pcs,1.5625,DC-YGN01,00120251204031637927
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5379439,8379438,C00107903,?????????-?,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),12,pcs,1.5625,DC-YGN01,00120251204125528790
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5379439,8379438,C00107903,?????????-?,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),2,pcs,0.260417,DC-YGN01,00120251204125528790
01620251204035823093,12/5/2025,"Inv-18, Bago, Thatnatpin, Minywar",VO99082,101.93,C,016,5379512,8379511,C01603856,?????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,WH-BGO99,01620251204015932680
01620251204035823093,12/5/2025,"Inv-18, Bago, Thatnatpin, Minywar",VO99082,101.93,C,016,5379548,8379547,C01602617,??????? ?????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,WH-BGO99,01620251204021746603
01620251204035823093,12/5/2025,"Inv-18, Bago, Thatnatpin, Minywar",VO99082,101.93,C,016,5379546,8379545,C01603842,?????????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),1,pcs,0.130208,WH-BGO99,01620251204021744437
00120251204055333027,12/5/2025,MYG                Inv;23,VO99035,88.27,C,001,5379075,8379074,C00130523,Shop & Shop,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204105353100
00120251204055333027,12/5/2025,MYG                Inv;23,VO99035,88.27,C,001,5379075,8379074,C00130523,Shop & Shop,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),1,pcs,0.130208,DC-YGN01,00120251204105353100
00120251204055350787,12/5/2025,SPT                 Inv;24,VO99037,152.53,C,001,5379119,8379118,C00135485,????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204110327020
00120251204055150310,12/5/2025,AL/BH/KMD/SC                         Inv;17,VO99004,207.16,C,001,5379083,8379082,C00130979,Health Link,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204105703133
00120251204055150310,12/5/2025,AL/BH/KMD/SC                         Inv;17,VO99004,207.16,C,001,5379083,8379082,C00130979,Health Link,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),1,pcs,0.130208,DC-YGN01,00120251204105703133
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5379121,8379120,C00107179,???????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204110329600
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5379121,8379120,C00107179,???????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),1,pcs,0.130208,DC-YGN01,00120251204110329600
00120251204055425190,12/5/2025,S.DGN/SEIKKAN SHOP-26,VO99060,84.41,C,001,5379152,8379151,C00107250,?????????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204110652810
00120251204055433497,12/5/2025,TKT-PZD                  Inv;35,VO99042,125.77,C,001,5379165,8379164,C00101723,??????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),1,pcs,0.130208,DC-YGN01,00120251204111011287
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5378984,8378983,C00106881,??????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),12,pcs,1.5625,DC-YGN01,00120251204103407500
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5378984,8378983,C00106881,??????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),2,pcs,0.260417,DC-YGN01,00120251204103407500
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5378962,8378961,C00140518,????????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204103257873
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5378962,8378961,C00140518,????????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),1,pcs,0.130208,DC-YGN01,00120251204103257873
00120251204055218913,12/5/2025,MGLTN/Tamwe                       Inv;23,VO99005,106.64,C,001,5378976,8378975,C00140731,?????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204103354900
00120251204055218913,12/5/2025,MGLTN/Tamwe                       Inv;23,VO99005,106.64,C,001,5378976,8378975,C00140731,?????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),1,pcs,0.130208,DC-YGN01,00120251204103354900
00120251204055425190,12/5/2025,S.DGN/SEIKKAN SHOP-26,VO99060,84.41,C,001,5378951,8378950,C00105769,??????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),12,pcs,1.5625,DC-YGN01,00120251204102951780
00120251204055425190,12/5/2025,S.DGN/SEIKKAN SHOP-26,VO99060,84.41,C,001,5379052,8379051,C00103363,??????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204105037030
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5379002,8379001,C00133030,???????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204103731617
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5379002,8379001,C00133030,???????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),1,pcs,0.130208,DC-YGN01,00120251204103731617
00120251204055425190,12/5/2025,S.DGN/SEIKKAN SHOP-26,VO99060,84.41,C,001,5378880,8378879,C00137363,????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204100825993
00120251204055425190,12/5/2025,S.DGN/SEIKKAN SHOP-26,VO99060,84.41,C,001,5378880,8378879,C00137363,????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),1,pcs,0.130208,DC-YGN01,00120251204100825993
00120251204055252693,12/5/2025,LT/PBD/LMD                 Inv;22,VO99012,81.7,C,001,5378897,8378896,C00101068,?????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204101442033
00120251204055252693,12/5/2025,LT/PBD/LMD                 Inv;22,VO99012,81.7,C,001,5378897,8378896,C00101068,?????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),1,pcs,0.130208,DC-YGN01,00120251204101442033
00120251204055218913,12/5/2025,MGLTN/Tamwe                       Inv;23,VO99005,106.64,C,001,5378748,8378747,C00132843,??????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204093720137
00120251204055303940,12/5/2025,TGG SHOP-29,VO99106,118.32,C,001,5378745,8378744,C00153265,????? Pharmacy,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),1,pcs,0.130208,DC-YGN01,00120251204093715443
00120251204055303940,12/5/2025,TGG SHOP-29,VO99106,118.32,C,001,5378745,8378744,C00153265,????? Pharmacy,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204093715443
00120251204055331843,12/5/2025,HTY SHOP-40,VO99063,172.61,C,001,5378754,8378753,C00134046,?????????????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),1,pcs,0.130208,DC-YGN01,00120251204094026230
00120251204055218913,12/5/2025,MGLTN/Tamwe                       Inv;23,VO99005,106.64,C,001,5378748,8378747,C00132843,??????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),1,pcs,0.130208,DC-YGN01,00120251204093720137
00120251204055425190,12/5/2025,S.DGN/SEIKKAN SHOP-26,VO99060,84.41,C,001,5378657,8378656,C00135803,?????????????,5001121003,May Kha Lar Plum with Ginger Toffee 125g (1x6pcsx32packs),1,pcs,0.130208,DC-YGN01,00120251204090524903
00120251204055425190,12/5/2025,S.DGN/SEIKKAN SHOP-26,VO99060,84.41,C,001,5378657,8378656,C00135803,?????????????,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),18,pcs,2.34375,DC-YGN01,00120251204090524903
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5378764,8378763,C00126598,??????????????,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),12,pcs,1.5625,DC-YGN01,00120251204094331670
00120251204055303940,12/5/2025,TGG SHOP-29,VO99106,118.32,C,001,5378745,8378744,C00153265,????? Pharmacy,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204093715443
00120251204055331843,12/5/2025,HTY SHOP-40,VO99063,172.61,C,001,5378754,8378753,C00134046,?????????????????,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),12,pcs,1.5625,DC-YGN01,00120251204094026230
00120251204055218913,12/5/2025,MGLTN/Tamwe                       Inv;23,VO99005,106.64,C,001,5378748,8378747,C00132843,??????????,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204093720137
00120251204055303940,12/5/2025,TGG SHOP-29,VO99106,118.32,C,001,5378732,8378731,C00126325,??????????,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204093111847
00120251204055252693,12/5/2025,LT/PBD/LMD                 Inv;22,VO99012,81.7,C,001,5378897,8378896,C00101068,?????,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204101442033
00120251204055425190,12/5/2025,S.DGN/SEIKKAN SHOP-26,VO99060,84.41,C,001,5378880,8378879,C00137363,????,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204100825993
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5379002,8379001,C00133030,???????????,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204103731617
00120251204055425190,12/5/2025,S.DGN/SEIKKAN SHOP-26,VO99060,84.41,C,001,5379052,8379051,C00103363,??????????,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204105037030
00120251204055425190,12/5/2025,S.DGN/SEIKKAN SHOP-26,VO99060,84.41,C,001,5378938,8378937,C00136919,???????????,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204102207700
00120251204055218913,12/5/2025,MGLTN/Tamwe                       Inv;23,VO99005,106.64,C,001,5378976,8378975,C00140731,?????,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204103354900
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5378962,8378961,C00140518,????????????,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204103257873
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5378984,8378983,C00106881,??????????,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),12,pcs,1.5625,DC-YGN01,00120251204103407500
00120251204055425190,12/5/2025,S.DGN/SEIKKAN SHOP-26,VO99060,84.41,C,001,5379152,8379151,C00107250,?????????????,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204110652810
00120251204055433497,12/5/2025,TKT-PZD                  Inv;35,VO99042,125.77,C,001,5379165,8379164,C00101723,??????????,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),12,pcs,1.5625,DC-YGN01,00120251204111011287
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5379121,8379120,C00107179,???????,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204110329600
00120251204055425190,12/5/2025,S.DGN/SEIKKAN SHOP-26,VO99060,84.41,C,001,5379130,8379129,C00106142,??????,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204110343320
00120251204055150310,12/5/2025,AL/BH/KMD/SC                         Inv;17,VO99004,207.16,C,001,5379083,8379082,C00130979,Health Link,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204105703133
00120251204055350787,12/5/2025,SPT                 Inv;24,VO99037,152.53,C,001,5379119,8379118,C00135485,????????,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204110327020
00120251204055333027,12/5/2025,MYG                Inv;23,VO99035,88.27,C,001,5379075,8379074,C00130523,Shop & Shop,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204105353100
01620251204035823093,12/5/2025,"Inv-18, Bago, Thatnatpin, Minywar",VO99082,101.93,C,016,5379548,8379547,C01602617,??????? ?????????,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,WH-BGO99,01620251204021746603
01620251204035823093,12/5/2025,"Inv-18, Bago, Thatnatpin, Minywar",VO99082,101.93,C,016,5379546,8379545,C01603842,?????????????,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),18,pcs,2.34375,WH-BGO99,01620251204021744437
01620251204035823093,12/5/2025,"Inv-18, Bago, Thatnatpin, Minywar",VO99082,101.93,C,016,5379512,8379511,C01603856,?????,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,WH-BGO99,01620251204015932680
00120251204055433497,12/5/2025,TKT-PZD                  Inv;35,VO99042,125.77,C,001,5379456,8379455,C00132486,????? ?????????????,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),12,pcs,1.5625,DC-YGN01,00120251204010748573
00120251204055411300,12/5/2025,INS                  Inv;41,VO99039,207.42,C,001,5379439,8379438,C00107903,?????????-?,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),12,pcs,1.5625,DC-YGN01,00120251204125528790
00120251204055455197,12/5/2025,"SOKL,YK SHOP-20",VO99046,139.57,C,001,5379435,8379434,C00106863,???????????,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204125224463
00120251204055520713,12/5/2025,NOKL SHOP-44,VO99045,173.34,C,001,5379687,8379686,C00128148,????????,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),12,pcs,1.5625,DC-YGN01,00120251204031637927
00120251204055520713,12/5/2025,NOKL SHOP-44,VO99045,173.34,C,001,5379665,8379664,C00124653,??????,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204030410833
00120251204055312437,12/5/2025,HL/KMY                  Inv;21,VO99032,71.52,C,001,5379716,8379715,C00106715,?????????,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),12,pcs,1.5625,DC-YGN01,00120251204033507400
00120251204055312437,12/5/2025,HL/KMY                  Inv;21,VO99032,71.52,C,001,5379715,8379714,C00144448,?????????,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),12,pcs,1.5625,DC-YGN01,00120251204033506277
01620251204041102773,12/5/2025,"Inv-14, Bago, WAW",VO99083,207.85,C,016,5379707,8379706,C01603670,????????,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,WH-BGO99,01620251204033005610
00120251204055455197,12/5/2025,"SOKL,YK SHOP-20",VO99046,139.57,C,001,5379568,8379567,C00108446,??????????,5001121004,May Kha Lar Tamarind Toffee 125g (1x6pcsx32packs),6,pcs,0.78125,DC-YGN01,00120251204022955267
